fecha_info,codigo_entidad,nombre_entidad,sector,tipo_persona,tipo_segmento,deudores_total,deudores_irregulares,pct_irregular_cantidad,credito_total_miles_pesos,credito_irregular_miles_pesos,pct_irregular_monto,registros_situacion_1,registros_situacion_2,registros_situacion_3,registros_situacion_4,registros_situacion_5,registros_situacion_11
202604,50047,Patagonia S.G.R.,No Financiero,empresa,Empresas,11,8,72.73,137146.0,128101.0,93.40,3,1,4,3,0,0
202604,50047,Patagonia S.G.R.,No Financiero,persona_fisica,Familias,2,1,50.00,19158.0,18854.0,98.41,1,0,0,1,0,0
202604,50047,Patagonia S.G.R.,No Financiero,total,Total,13,9,69.23,156304.0,146955.0,94.02,4,1,4,4,0,0
202604,50048,Zofinger S.G.R.,No Financiero,empresa,Empresas,2,2,100.00,171779.0,171779.0,100.00,0,2,0,0,0,0
202604,50048,Zofinger S.G.R.,No Financiero,total,Total,2,2,100.00,171779.0,171779.0,100.00,0,2,0,0,0,0
202604,51001,FONDO DE GARANTÍAS BUENOS AIRES SAPEM (FOGABA SAPEM),No Financiero,empresa,Empresas,585,529,90.43,15254825.0,13410326.0,87.91,56,48,38,58,385,0
202604,51001,FONDO DE GARANTÍAS BUENOS AIRES SAPEM (FOGABA SAPEM),No Financiero,persona_fisica,Familias,2655,2209,83.20,21394045.0,17300010.0,80.86,446,362,690,416,741,0
202604,51001,FONDO DE GARANTÍAS BUENOS AIRES SAPEM (FOGABA SAPEM),No Financiero,total,Total,3240,2738,84.51,36648870.0,30710336.0,83.80,502,410,728,474,1126,0
202604,51002,FONDO DE GARANTÍAS DEL CHACO (FOGACH),No Financiero,empresa,Empresas,4,2,50.00,8220.0,444.0,5.40,2,1,0,0,1,0
202604,51002,FONDO DE GARANTÍAS DEL CHACO (FOGACH),No Financiero,persona_fisica,Familias,10,10,100.00,44230.0,44230.0,100.00,0,2,2,1,5,0
202604,51002,FONDO DE GARANTÍAS DEL CHACO (FOGACH),No Financiero,total,Total,14,12,85.71,52450.0,44674.0,85.17,2,3,2,1,6,0
202604,51003,FONDO DE GARANTÍAS ARGENTINO,No Financiero,empresa,Empresas,277,277,100.00,538210.0,538210.0,100.00,0,0,1,7,269,0
202604,51003,FONDO DE GARANTÍAS ARGENTINO,No Financiero,persona_fisica,Familias,55811,55811,100.00,12534264.0,12534264.0,100.00,0,3,534,3357,51917,0
202604,51003,FONDO DE GARANTÍAS ARGENTINO,No Financiero,total,Total,56088,56088,100.00,13072474.0,13072474.0,100.00,0,3,535,3364,52186,0
202604,51004,Fondo de Garantía Público La Rioja Sociedad Anónima Unipersonal,No Financiero,empresa,Empresas,11,9,81.82,91494.0,88976.0,97.25,2,5,2,1,1,0
202604,51004,Fondo de Garantía Público La Rioja Sociedad Anónima Unipersonal,No Financiero,persona_fisica,Familias,187,172,91.98,1255648.0,1218484.0,97.04,15,37,30,39,66,0
202604,51004,Fondo de Garantía Público La Rioja Sociedad Anónima Unipersonal,No Financiero,total,Total,198,181,91.41,1347142.0,1307460.0,97.05,17,42,32,40,67,0
202604,51007,Fideicomiso de Afectación Específica para Garantizar Pymes No Sujetas,No Financiero,empresa,Empresas,1,1,100.00,21783.0,21783.0,100.00,0,0,1,0,0,0
202604,51007,Fideicomiso de Afectación Específica para Garantizar Pymes No Sujetas,No Financiero,persona_fisica,Familias,1,1,100.00,17257.0,17257.0,100.00,0,0,0,1,0,0
202604,51007,Fideicomiso de Afectación Específica para Garantizar Pymes No Sujetas,No Financiero,total,Total,2,2,100.00,39040.0,39040.0,100.00,0,0,1,1,0,0
202604,51009,Fideicomiso de Garantías Pampeanas (FoGaPam),No Financiero,empresa,Empresas,6,5,83.33,313778.0,276351.0,88.07,1,0,1,1,3,0
202604,51009,Fideicomiso de Garantías Pampeanas (FoGaPam),No Financiero,persona_fisica,Familias,47,44,93.62,469815.0,464268.0,98.82,3,1,8,8,27,0
202604,51009,Fideicomiso de Garantías Pampeanas (FoGaPam),No Financiero,total,Total,53,49,92.45,783593.0,740619.0,94.52,4,1,9,9,30,0
202604,51011,FONDO DE GARANTIA CFI,No Financiero,empresa,Empresas,1,1,100.00,457124.0,457124.0,100.00,0,0,0,1,0,0
202604,51011,FONDO DE GARANTIA CFI,No Financiero,total,Total,1,1,100.00,457124.0,457124.0,100.00,0,0,0,1,0,0
202604,51012,"Fondo específico de riesgo fiduciario de la ""Provincia de Santa Fe""",No Financiero,empresa,Empresas,7,7,100.00,32584.0,32584.0,100.00,0,0,2,1,4,0
202604,51012,"Fondo específico de riesgo fiduciario de la ""Provincia de Santa Fe""",No Financiero,persona_fisica,Familias,5,5,100.00,21673.0,21673.0,100.00,0,2,1,0,2,0
202604,51012,"Fondo específico de riesgo fiduciario de la ""Provincia de Santa Fe""",No Financiero,total,Total,12,12,100.00,54257.0,54257.0,100.00,0,2,3,1,6,0
202604,51013,"Fondo de Garantías para el desarrollo de las Micro, Pequeñas y Mediana",No Financiero,persona_fisica,Familias,1,1,100.00,11779.0,11779.0,100.00,0,1,0,0,0,0
202604,51013,"Fondo de Garantías para el desarrollo de las Micro, Pequeñas y Mediana",No Financiero,total,Total,1,1,100.00,11779.0,11779.0,100.00,0,1,0,0,0,0
202604,51016,Fondo de Garantía Río Negro (FoGaRío),No Financiero,persona_fisica,Familias,1,0,0.00,928.0,0.0,0.00,1,0,0,0,0,0
202604,51016,Fondo de Garantía Río Negro (FoGaRío),No Financiero,total,Total,1,0,0.00,928.0,0.0,0.00,1,0,0,0,0,0
202604,55001,Accicom S.A.,No Financiero,persona_fisica,Familias,6138,4025,65.58,1579035.0,1127639.0,71.41,2113,540,609,984,1892,0
202604,55001,Accicom S.A.,No Financiero,total,Total,6138,4025,65.58,1579035.0,1127639.0,71.41,2113,540,609,984,1892,0
202604,55002,AMEPORT Mutual del Personal del Estado Nacional Provincial Municipal y,No Financiero,persona_fisica,Familias,13823,4257,30.80,17243310.0,4425396.0,25.66,9566,991,1153,1111,1002,0
202604,55002,AMEPORT Mutual del Personal del Estado Nacional Provincial Municipal y,No Financiero,total,Total,13823,4257,30.80,17243310.0,4425396.0,25.66,9566,991,1153,1111,1002,0
202604,55003,Asociación Mutual Centro Litoral,No Financiero,persona_fisica,Familias,988,539,54.55,937465.0,299313.0,31.93,449,30,42,231,236,0
202604,55003,Asociación Mutual Centro Litoral,No Financiero,total,Total,988,539,54.55,937465.0,299313.0,31.93,449,30,42,231,236,0
202604,55004,Asociación Mutual de la Economía Solidaria,No Financiero,persona_fisica,Familias,2382,814,34.17,5602246.0,1419650.0,25.34,1568,81,110,200,423,0
202604,55004,Asociación Mutual de la Economía Solidaria,No Financiero,total,Total,2382,814,34.17,5602246.0,1419650.0,25.34,1568,81,110,200,423,0
202604,55005,Asociación Mutual de las Fuerzas Armadas y Seguridad (AMFAYS),No Financiero,persona_fisica,Familias,11309,3742,33.09,14772941.0,3485549.0,23.59,7567,228,265,653,2596,0
202604,55005,Asociación Mutual de las Fuerzas Armadas y Seguridad (AMFAYS),No Financiero,total,Total,11309,3742,33.09,14772941.0,3485549.0,23.59,7567,228,265,653,2596,0
202604,55006,Asociación Mutual del Litoral 17 de Enero,No Financiero,empresa,Empresas,1,0,0.00,18000.0,0.0,0.00,1,0,0,0,0,0
202604,55006,Asociación Mutual del Litoral 17 de Enero,No Financiero,persona_fisica,Familias,1940,568,29.28,4699431.0,1081755.0,23.02,1372,140,159,140,129,0
202604,55006,Asociación Mutual del Litoral 17 de Enero,No Financiero,total,Total,1941,568,29.26,4717431.0,1081755.0,22.93,1373,140,159,140,129,0
202604,55008,Asociación Mutual Unión Solidaria,No Financiero,persona_fisica,Familias,26934,7063,26.22,24803386.0,9282917.0,37.43,19871,1777,1050,2863,1373,0
202604,55008,Asociación Mutual Unión Solidaria,No Financiero,total,Total,26934,7063,26.22,24803386.0,9282917.0,37.43,19871,1777,1050,2863,1373,0
202604,55009,Carsa S.A.,No Financiero,persona_fisica,Familias,63469,32837,51.74,26886187.0,15634690.0,58.15,30632,3915,3090,6288,19544,0
202604,55009,Carsa S.A.,No Financiero,total,Total,63469,32837,51.74,26886187.0,15634690.0,58.15,30632,3915,3090,6288,19544,0
202604,55011,Cetrogar S.A.,No Financiero,persona_fisica,Familias,164919,77398,46.93,123743235.0,75660208.0,61.14,87521,12360,10250,18343,36445,0
202604,55011,Cetrogar S.A.,No Financiero,total,Total,164919,77398,46.93,123743235.0,75660208.0,61.14,87521,12360,10250,18343,36445,0
202604,55012,CFN SRL,No Financiero,persona_fisica,Familias,353201,193428,54.76,480695465.0,291509962.0,60.64,159773,21845,22155,55869,93559,0
202604,55012,CFN SRL,No Financiero,total,Total,353201,193428,54.76,480695465.0,291509962.0,60.64,159773,21845,22155,55869,93559,0
202604,55013,Cierto Argentina S.A.,No Financiero,persona_fisica,Familias,17064,8345,48.90,17056266.0,6094783.0,35.73,8719,670,830,1356,5489,0
202604,55013,Cierto Argentina S.A.,No Financiero,total,Total,17064,8345,48.90,17056266.0,6094783.0,35.73,8719,670,830,1356,5489,0
202604,55015,Coppel S.A.,No Financiero,persona_fisica,Familias,43052,21453,49.83,55206190.0,33141219.0,60.03,21599,3606,3153,5439,9255,0
202604,55015,Coppel S.A.,No Financiero,total,Total,43052,21453,49.83,55206190.0,33141219.0,60.03,21599,3606,3153,5439,9255,0
202604,55017,"Cooperativa de Crédito, Consumo y Servicios Sociales La Plata Ltda.",No Financiero,persona_fisica,Familias,39707,8507,21.42,27638968.0,5672163.0,20.52,31200,2008,2545,2674,1280,0
202604,55017,"Cooperativa de Crédito, Consumo y Servicios Sociales La Plata Ltda.",No Financiero,total,Total,39707,8507,21.42,27638968.0,5672163.0,20.52,31200,2008,2545,2674,1280,0
202604,55018,Cooperativa de Provisión de Obras y Servicios Publicos y de Créditos C,No Financiero,persona_fisica,Familias,1969,591,30.02,1463853.0,379985.0,25.96,1378,117,148,187,139,0
202604,55018,Cooperativa de Provisión de Obras y Servicios Publicos y de Créditos C,No Financiero,total,Total,1969,591,30.02,1463853.0,379985.0,25.96,1378,117,148,187,139,0
202604,55020,"Palmares Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociale",No Financiero,persona_fisica,Familias,7654,1661,21.70,9280648.0,1269637.0,13.68,5993,293,160,200,1008,0
202604,55020,"Palmares Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociale",No Financiero,total,Total,7654,1661,21.70,9280648.0,1269637.0,13.68,5993,293,160,200,1008,0
202604,55023,Credifácil S.A.F. y M.,No Financiero,persona_fisica,Familias,41127,31204,75.87,11697905.0,8056101.0,68.87,9923,1951,3217,5658,20378,0
202604,55023,Credifácil S.A.F. y M.,No Financiero,total,Total,41127,31204,75.87,11697905.0,8056101.0,68.87,9923,1951,3217,5658,20378,0
202604,55024,CREDICUOTAS CONSUMO S.A.,No Financiero,persona_fisica,Familias,325352,146213,44.94,460487495.0,195606476.0,42.48,179139,21965,14328,57850,52070,0
202604,55024,CREDICUOTAS CONSUMO S.A.,No Financiero,total,Total,325352,146213,44.94,460487495.0,195606476.0,42.48,179139,21965,14328,57850,52070,0
202604,55025,Cuotitas S.A.,No Financiero,persona_fisica,Familias,18085,11444,63.28,19527244.0,13253108.0,67.87,6641,1076,1488,2987,5893,0
202604,55025,Cuotitas S.A.,No Financiero,total,Total,18085,11444,63.28,19527244.0,13253108.0,67.87,6641,1076,1488,2987,5893,0
202604,55026,Decréditos S.A.,No Financiero,persona_fisica,Familias,553,275,49.73,3371216.0,1185538.0,35.17,278,64,21,52,138,0
202604,55026,Decréditos S.A.,No Financiero,total,Total,553,275,49.73,3371216.0,1185538.0,35.17,278,64,21,52,138,0
202604,55027,ELECTRONICA MEGATONE SRL,No Financiero,persona_fisica,Familias,346275,149300,43.12,325918677.0,193288916.0,59.31,196975,20773,21256,40106,67165,0
202604,55027,ELECTRONICA MEGATONE SRL,No Financiero,total,Total,346275,149300,43.12,325918677.0,193288916.0,59.31,196975,20773,21256,40106,67165,0
202604,55028,Favanet S.A.,No Financiero,persona_fisica,Familias,35576,17677,49.69,34260406.0,17272616.0,50.42,17899,2292,2091,4555,8739,0
202604,55028,Favanet S.A.,No Financiero,total,Total,35576,17677,49.69,34260406.0,17272616.0,50.42,17899,2292,2091,4555,8739,0
202604,55030,Fravega S.A.C.I. e I.,No Financiero,persona_fisica,Familias,110510,55050,49.81,108226086.0,68045918.0,62.87,55460,9840,11951,18569,14690,0
202604,55030,Fravega S.A.C.I. e I.,No Financiero,total,Total,110510,55050,49.81,108226086.0,68045918.0,62.87,55460,9840,11951,18569,14690,0
202604,55034,Hogar Total S.A.,No Financiero,persona_fisica,Familias,18340,3600,19.63,11846889.0,2003010.0,16.91,14740,50,688,1093,1769,0
202604,55034,Hogar Total S.A.,No Financiero,total,Total,18340,3600,19.63,11846889.0,2003010.0,16.91,14740,50,688,1093,1769,0
202604,55041,Naldo Lombardi S.A.,No Financiero,empresa,Empresas,481,58,12.06,962151.0,69346.0,7.21,423,28,8,7,15,0
202604,55041,Naldo Lombardi S.A.,No Financiero,persona_fisica,Familias,281660,114373,40.61,262902150.0,99085539.0,37.69,167287,19763,16152,25083,53375,0
202604,55041,Naldo Lombardi S.A.,No Financiero,total,Total,282141,114431,40.56,263864301.0,99154885.0,37.58,167710,19791,16160,25090,53390,0
202604,55043,Provincia Leasing S.A.,No Financiero,empresa,Empresas,261,15,5.75,69228016.0,2531514.0,3.66,246,6,7,2,0,0
202604,55043,Provincia Leasing S.A.,No Financiero,persona_fisica,Familias,21,4,19.05,1247790.0,385065.0,30.86,17,2,0,0,2,0
202604,55043,Provincia Leasing S.A.,No Financiero,total,Total,282,19,6.74,70475806.0,2916579.0,4.14,263,8,7,2,2,0
202604,55049,Surfinan S.A.,No Financiero,persona_fisica,Familias,1548,1329,85.85,394945.0,354404.0,89.74,219,20,36,97,1176,0
202604,55049,Surfinan S.A.,No Financiero,total,Total,1548,1329,85.85,394945.0,354404.0,89.74,219,20,36,97,1176,0
202604,55052,Asociación Mututal 18 de Julio,No Financiero,empresa,Empresas,24,12,50.00,3436168.0,933587.0,27.17,12,1,0,3,8,0
202604,55052,Asociación Mututal 18 de Julio,No Financiero,persona_fisica,Familias,9225,2320,25.15,45201443.0,10987481.0,24.31,6905,1079,490,267,484,0
202604,55052,Asociación Mututal 18 de Julio,No Financiero,total,Total,9249,2332,25.21,48637611.0,11921068.0,24.51,6917,1080,490,270,492,0
202604,55054,Crédito Directo S.A.,No Financiero,persona_fisica,Familias,117203,58328,49.77,136773009.0,66537146.0,48.65,58875,7029,8946,18790,23563,0
202604,55054,Crédito Directo S.A.,No Financiero,total,Total,117203,58328,49.77,136773009.0,66537146.0,48.65,58875,7029,8946,18790,23563,0
202604,55057,Mutual Integral de Servicios,No Financiero,persona_fisica,Familias,1339,152,11.35,3614805.0,254049.0,7.03,1187,41,15,18,78,0
202604,55057,Mutual Integral de Servicios,No Financiero,total,Total,1339,152,11.35,3614805.0,254049.0,7.03,1187,41,15,18,78,0
202604,55063,Uninverc S.A.,No Financiero,empresa,Empresas,37,7,18.92,1039175.0,121547.0,11.70,30,4,0,3,0,0
202604,55063,Uninverc S.A.,No Financiero,persona_fisica,Familias,6514,524,8.04,60282196.0,4149395.0,6.88,5990,287,92,67,78,0
202604,55063,Uninverc S.A.,No Financiero,total,Total,6551,531,8.11,61321371.0,4270942.0,6.96,6020,291,92,70,78,0
202604,55068,Hendel Hogar S.A.,No Financiero,empresa,Empresas,23,0,0.00,66693.0,0.0,0.00,23,0,0,0,0,0
202604,55068,Hendel Hogar S.A.,No Financiero,persona_fisica,Familias,23643,10544,44.60,12373557.0,4628601.0,37.41,13099,177,250,2074,8043,0
202604,55068,Hendel Hogar S.A.,No Financiero,total,Total,23666,10544,44.55,12440250.0,4628601.0,37.21,13122,177,250,2074,8043,0
202604,55073,Oportunidad Microfinanciera Latinoamericana OMLA S.A.,No Financiero,persona_fisica,Familias,2814,673,23.92,3268289.0,853446.0,26.11,2141,128,90,68,387,0
202604,55073,Oportunidad Microfinanciera Latinoamericana OMLA S.A.,No Financiero,total,Total,2814,673,23.92,3268289.0,853446.0,26.11,2141,128,90,68,387,0
202604,55075,IDUN INVERSIONES S.A.,No Financiero,persona_fisica,Familias,1392,1302,93.53,434022.0,378750.0,87.27,90,2,166,191,943,0
202604,55075,IDUN INVERSIONES S.A.,No Financiero,total,Total,1392,1302,93.53,434022.0,378750.0,87.27,90,2,166,191,943,0
202604,55076,Grupo Prestafácil S.A.,No Financiero,persona_fisica,Familias,3052,288,9.44,4389495.0,385548.0,8.78,2764,48,37,35,168,0
202604,55076,Grupo Prestafácil S.A.,No Financiero,total,Total,3052,288,9.44,4389495.0,385548.0,8.78,2764,48,37,35,168,0
202604,55077,Asociación Mutual de Escribanos,No Financiero,empresa,Empresas,1,0,0.00,4820.0,0.0,0.00,1,0,0,0,0,0
202604,55077,Asociación Mutual de Escribanos,No Financiero,persona_fisica,Familias,1889,641,33.93,1821713.0,476650.0,26.16,1248,70,60,204,307,0
202604,55077,Asociación Mutual de Escribanos,No Financiero,total,Total,1890,641,33.92,1826533.0,476650.0,26.10,1249,70,60,204,307,0
202604,55080,DAP Cooperativa de Crédito y Consumo Ltda.,No Financiero,persona_fisica,Familias,11714,5159,44.04,8583854.0,1501220.0,17.49,6555,423,368,399,3969,0
202604,55080,DAP Cooperativa de Crédito y Consumo Ltda.,No Financiero,total,Total,11714,5159,44.04,8583854.0,1501220.0,17.49,6555,423,368,399,3969,0
202604,55083,AGL CAPITAL S.A.,No Financiero,persona_fisica,Familias,4709,1752,37.21,6340191.0,2728734.0,43.04,2957,558,138,259,797,0
202604,55083,AGL CAPITAL S.A.,No Financiero,total,Total,4709,1752,37.21,6340191.0,2728734.0,43.04,2957,558,138,259,797,0
202604,55085,Moni Online S.A.,No Financiero,persona_fisica,Familias,96282,59425,61.72,45752674.0,27919957.0,61.02,36857,5725,6924,13039,33737,0
202604,55085,Moni Online S.A.,No Financiero,total,Total,96282,59425,61.72,45752674.0,27919957.0,61.02,36857,5725,6924,13039,33737,0
202604,55086,Asociación Mutual Asis,No Financiero,persona_fisica,Familias,5170,2013,38.94,2972110.0,678914.0,22.84,3157,230,353,548,882,0
202604,55086,Asociación Mutual Asis,No Financiero,total,Total,5170,2013,38.94,2972110.0,678914.0,22.84,3157,230,353,548,882,0
202604,55091,CREDIAR S.A.,No Financiero,persona_fisica,Familias,26977,18347,68.01,36570095.0,28722615.0,78.54,8630,1691,1799,3954,10903,0
202604,55091,CREDIAR S.A.,No Financiero,total,Total,26977,18347,68.01,36570095.0,28722615.0,78.54,8630,1691,1799,3954,10903,0
202604,55092,Dante Tanino Hogar S.A.,No Financiero,persona_fisica,Familias,2852,598,20.97,1142655.0,176912.0,15.48,2254,3,184,210,201,0
202604,55092,Dante Tanino Hogar S.A.,No Financiero,total,Total,2852,598,20.97,1142655.0,176912.0,15.48,2254,3,184,210,201,0
202604,55094,Genesys S.A.,No Financiero,persona_fisica,Familias,1980,0,0.00,1485886.0,0.0,0.00,1980,0,0,0,0,0
202604,55094,Genesys S.A.,No Financiero,total,Total,1980,0,0.00,1485886.0,0.0,0.00,1980,0,0,0,0,0
202604,55095,CRENAC S.A.,No Financiero,persona_fisica,Familias,5863,3680,62.77,2642890.0,1726178.0,65.31,2183,307,391,675,2307,0
202604,55095,CRENAC S.A.,No Financiero,total,Total,5863,3680,62.77,2642890.0,1726178.0,65.31,2183,307,391,675,2307,0
202604,55096,FINANCIACIONES CUYO S.A.,No Financiero,persona_fisica,Familias,21870,14054,64.26,5076582.0,2848662.0,56.11,7816,1357,1387,3203,8107,0
202604,55096,FINANCIACIONES CUYO S.A.,No Financiero,total,Total,21870,14054,64.26,5076582.0,2848662.0,56.11,7816,1357,1387,3203,8107,0
202604,55098,CONSUMO S.A.,No Financiero,persona_fisica,Familias,5165,3734,72.29,6618271.0,5521375.0,83.43,1431,295,444,1017,1978,0
202604,55098,CONSUMO S.A.,No Financiero,total,Total,5165,3734,72.29,6618271.0,5521375.0,83.43,1431,295,444,1017,1978,0
202604,55100,BAZAR AVENIDA S.A.,No Financiero,persona_fisica,Familias,80219,46804,58.35,77986351.0,57743307.0,74.04,33415,4304,4814,11203,26483,0
202604,55100,BAZAR AVENIDA S.A.,No Financiero,total,Total,80219,46804,58.35,77986351.0,57743307.0,74.04,33415,4304,4814,11203,26483,0
202604,55105,Ceibo Créditos S.A.,No Financiero,persona_fisica,Familias,27812,9845,35.40,53275168.0,21108192.0,39.62,17967,2141,3176,4475,53,0
202604,55105,Ceibo Créditos S.A.,No Financiero,total,Total,27812,9845,35.40,53275168.0,21108192.0,39.62,17967,2141,3176,4475,53,0
202604,55107,ARGENCRED S.A.,No Financiero,persona_fisica,Familias,95251,54948,57.69,34063675.0,21274950.0,62.46,40303,4941,6950,13949,29108,0
202604,55107,ARGENCRED S.A.,No Financiero,total,Total,95251,54948,57.69,34063675.0,21274950.0,62.46,40303,4941,6950,13949,29108,0
202604,55111,Clank S.A.,No Financiero,persona_fisica,Familias,2538,1014,39.95,2496515.0,671306.0,26.89,1524,138,40,71,765,0
202604,55111,Clank S.A.,No Financiero,total,Total,2538,1014,39.95,2496515.0,671306.0,26.89,1524,138,40,71,765,0
202604,55115,Asociación Mutual Desarrollo Regional,No Financiero,empresa,Empresas,14,2,14.29,1115123.0,35857.0,3.22,12,1,0,0,1,0
202604,55115,Asociación Mutual Desarrollo Regional,No Financiero,persona_fisica,Familias,2895,695,24.01,5476896.0,1054636.0,19.26,2200,116,126,111,342,0
202604,55115,Asociación Mutual Desarrollo Regional,No Financiero,total,Total,2909,697,23.96,6592019.0,1090493.0,16.54,2212,117,126,111,343,0
202604,55120,Ebucar S.A.,No Financiero,persona_fisica,Familias,1986,757,38.12,2544507.0,480612.0,18.89,1229,67,75,125,490,0
202604,55120,Ebucar S.A.,No Financiero,total,Total,1986,757,38.12,2544507.0,480612.0,18.89,1229,67,75,125,490,0
202604,55121,Asociación Mutual Malvinas Argentinas,No Financiero,persona_fisica,Familias,5711,2997,52.48,3624470.0,1520495.0,41.95,2714,322,377,543,1755,0
202604,55121,Asociación Mutual Malvinas Argentinas,No Financiero,total,Total,5711,2997,52.48,3624470.0,1520495.0,41.95,2714,322,377,543,1755,0
202604,55123,"Cooperativa 2001 de Vivienda, Crédito y Consumo Ltda.",No Financiero,persona_fisica,Familias,2722,414,15.21,2289162.0,177346.0,7.75,2308,2,9,36,367,0
202604,55123,"Cooperativa 2001 de Vivienda, Crédito y Consumo Ltda.",No Financiero,total,Total,2722,414,15.21,2289162.0,177346.0,7.75,2308,2,9,36,367,0
202604,55124,Plusrasgo S.A.,No Financiero,persona_fisica,Familias,1206,34,2.82,2492391.0,44162.0,1.77,1172,0,7,6,21,0
202604,55124,Plusrasgo S.A.,No Financiero,total,Total,1206,34,2.82,2492391.0,44162.0,1.77,1172,0,7,6,21,0
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,persona_fisica,Familias,2518,253,10.05,2519442.0,331242.0,13.15,2265,70,54,87,42,0
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,total,Total,2518,253,10.05,2519442.0,331242.0,13.15,2265,70,54,87,42,0
202604,55128,Crediser Argentina S.A.,No Financiero,persona_fisica,Familias,4412,4201,95.22,1071111.0,994320.0,92.83,211,191,255,467,3288,0
202604,55128,Crediser Argentina S.A.,No Financiero,total,Total,4412,4201,95.22,1071111.0,994320.0,92.83,211,191,255,467,3288,0
202604,55132,TIENDAJUBILO S.A.,No Financiero,persona_fisica,Familias,18260,2681,14.68,9888615.0,1795530.0,18.16,15579,432,682,1137,430,0
202604,55132,TIENDAJUBILO S.A.,No Financiero,total,Total,18260,2681,14.68,9888615.0,1795530.0,18.16,15579,432,682,1137,430,0
202604,55133,Rotas S.A.,No Financiero,empresa,Empresas,59,8,13.56,3851982.0,100194.0,2.60,51,3,2,2,1,0
202604,55133,Rotas S.A.,No Financiero,persona_fisica,Familias,829,817,98.55,233809.0,73481.0,31.43,12,0,1,0,816,0
202604,55133,Rotas S.A.,No Financiero,total,Total,888,825,92.91,4085791.0,173675.0,4.25,63,3,3,2,817,0
202604,55134,MAXIHOGAR SRL,No Financiero,persona_fisica,Familias,4173,3214,77.02,854538.0,354640.0,41.50,959,46,72,109,2987,0
202604,55134,MAXIHOGAR SRL,No Financiero,total,Total,4173,3214,77.02,854538.0,354640.0,41.50,959,46,72,109,2987,0
202604,55136,Vento Capital S.A.,No Financiero,empresa,Empresas,11,2,18.18,1143310.0,21070.0,1.84,9,0,0,0,2,0
202604,55136,Vento Capital S.A.,No Financiero,persona_fisica,Familias,8307,5073,61.07,8011353.0,4432352.0,55.33,3234,410,714,1552,2397,0
202604,55136,Vento Capital S.A.,No Financiero,total,Total,8318,5075,61.01,9154663.0,4453422.0,48.65,3243,410,714,1552,2399,0
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,persona_fisica,Familias,1838,814,44.29,685261.0,130790.0,19.09,1024,39,38,44,693,0
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,total,Total,1838,814,44.29,685261.0,130790.0,19.09,1024,39,38,44,693,0
202604,55141,AD CREDITOS S.A.,No Financiero,persona_fisica,Familias,516,268,51.94,314217.0,109875.0,34.97,248,31,49,38,150,0
202604,55141,AD CREDITOS S.A.,No Financiero,total,Total,516,268,51.94,314217.0,109875.0,34.97,248,31,49,38,150,0
202604,55142,Emprendimiento La Luisina SRL,No Financiero,persona_fisica,Familias,46877,29661,63.27,25503767.0,13905057.0,54.52,17216,3129,3905,5553,17074,0
202604,55142,Emprendimiento La Luisina SRL,No Financiero,total,Total,46877,29661,63.27,25503767.0,13905057.0,54.52,17216,3129,3905,5553,17074,0
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,empresa,Empresas,50,28,56.00,4888037.0,2044589.0,41.83,22,1,4,15,8,0
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,persona_fisica,Familias,38,21,55.26,688754.0,536789.0,77.94,17,1,1,5,14,0
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,total,Total,88,49,55.68,5576791.0,2581378.0,46.29,39,2,5,20,22,0
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,persona_fisica,Familias,1462,128,8.76,675661.0,80576.0,11.93,1334,30,17,22,59,0
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,total,Total,1462,128,8.76,675661.0,80576.0,11.93,1334,30,17,22,59,0
202604,55148,Collins S.A.,No Financiero,persona_fisica,Familias,13316,1990,14.94,18734723.0,2456495.0,13.11,11326,616,280,310,784,0
202604,55148,Collins S.A.,No Financiero,total,Total,13316,1990,14.94,18734723.0,2456495.0,13.11,11326,616,280,310,784,0
202604,55149,INDO S.A.,No Financiero,persona_fisica,Familias,50327,15218,30.24,11822013.0,3532845.0,29.88,35109,2911,2404,3896,6007,0
202604,55149,INDO S.A.,No Financiero,total,Total,50327,15218,30.24,11822013.0,3532845.0,29.88,35109,2911,2404,3896,6007,0
202604,55152,Asociación Mutual de protección Familiar,No Financiero,persona_fisica,Familias,16777,7508,44.75,8336601.0,4083415.0,48.98,9269,1323,1290,1841,3054,0
202604,55152,Asociación Mutual de protección Familiar,No Financiero,total,Total,16777,7508,44.75,8336601.0,4083415.0,48.98,9269,1323,1290,1841,3054,0
202604,55156,UNIGESTION SA,No Financiero,persona_fisica,Familias,5863,1285,21.92,4261519.0,612378.0,14.37,4578,246,217,318,504,0
