fecha_info,codigo_entidad,nombre_entidad,sector,tipo_segmento,situacion_codigo,situacion_descripcion,deudores,monto_total_miles_pesos,monto_promedio_miles_pesos,pct_deudores_segmento,pct_monto_segmento,registros_origen
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Familias,5,Irrecuperable,42,43961.0,1046.7,1.67,1.74,42
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Total,1,Situacion normal,2265,2188200.0,966.1,89.95,86.85,2265
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Total,2,Con seguimiento especial / riesgo bajo,70,98986.0,1414.1,2.78,3.93,70
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Total,3,Con problemas / riesgo medio,54,98484.0,1823.8,2.14,3.91,54
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,87,89811.0,1032.3,3.46,3.56,87
202604,55125,"Cooperativa de Vivienda, Crédito, Consumo y Servicios Sociales Candela",No Financiero,Total,5,Irrecuperable,42,43961.0,1046.7,1.67,1.74,42
202604,55128,Crediser Argentina S.A.,No Financiero,Familias,1,Situacion normal,211,76791.0,363.9,4.78,7.17,211
202604,55128,Crediser Argentina S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,191,85337.0,446.8,4.33,7.97,191
202604,55128,Crediser Argentina S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,255,111440.0,437.0,5.78,10.40,255
202604,55128,Crediser Argentina S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,467,197934.0,423.8,10.58,18.48,467
202604,55128,Crediser Argentina S.A.,No Financiero,Familias,5,Irrecuperable,3288,599609.0,182.4,74.52,55.98,3288
202604,55128,Crediser Argentina S.A.,No Financiero,Total,1,Situacion normal,211,76791.0,363.9,4.78,7.17,211
202604,55128,Crediser Argentina S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,191,85337.0,446.8,4.33,7.97,191
202604,55128,Crediser Argentina S.A.,No Financiero,Total,3,Con problemas / riesgo medio,255,111440.0,437.0,5.78,10.40,255
202604,55128,Crediser Argentina S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,467,197934.0,423.8,10.58,18.48,467
202604,55128,Crediser Argentina S.A.,No Financiero,Total,5,Irrecuperable,3288,599609.0,182.4,74.52,55.98,3288
202604,55132,TIENDAJUBILO S.A.,No Financiero,Familias,1,Situacion normal,15579,8093085.0,519.5,85.32,81.84,15579
202604,55132,TIENDAJUBILO S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,432,295320.0,683.6,2.37,2.99,432
202604,55132,TIENDAJUBILO S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,682,493864.0,724.1,3.73,4.99,682
202604,55132,TIENDAJUBILO S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1137,740870.0,651.6,6.23,7.49,1137
202604,55132,TIENDAJUBILO S.A.,No Financiero,Familias,5,Irrecuperable,430,265476.0,617.4,2.35,2.68,430
202604,55132,TIENDAJUBILO S.A.,No Financiero,Total,1,Situacion normal,15579,8093085.0,519.5,85.32,81.84,15579
202604,55132,TIENDAJUBILO S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,432,295320.0,683.6,2.37,2.99,432
202604,55132,TIENDAJUBILO S.A.,No Financiero,Total,3,Con problemas / riesgo medio,682,493864.0,724.1,3.73,4.99,682
202604,55132,TIENDAJUBILO S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1137,740870.0,651.6,6.23,7.49,1137
202604,55132,TIENDAJUBILO S.A.,No Financiero,Total,5,Irrecuperable,430,265476.0,617.4,2.35,2.68,430
202604,55133,Rotas S.A.,No Financiero,Empresas,1,Situacion normal,51,3751788.0,73564.5,86.44,97.40,51
202604,55133,Rotas S.A.,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,3,14676.0,4892.0,5.08,0.38,3
202604,55133,Rotas S.A.,No Financiero,Empresas,3,Con problemas / riesgo medio,2,35122.0,17561.0,3.39,0.91,2
202604,55133,Rotas S.A.,No Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,2,44678.0,22339.0,3.39,1.16,2
202604,55133,Rotas S.A.,No Financiero,Empresas,5,Irrecuperable,1,5718.0,5718.0,1.69,0.15,1
202604,55133,Rotas S.A.,No Financiero,Familias,1,Situacion normal,12,160328.0,13360.7,1.45,68.57,12
202604,55133,Rotas S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,1,13338.0,13338.0,0.12,5.70,1
202604,55133,Rotas S.A.,No Financiero,Familias,5,Irrecuperable,816,60143.0,73.7,98.43,25.72,816
202604,55133,Rotas S.A.,No Financiero,Total,1,Situacion normal,63,3912116.0,62097.1,7.09,95.75,63
202604,55133,Rotas S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,3,14676.0,4892.0,0.34,0.36,3
202604,55133,Rotas S.A.,No Financiero,Total,3,Con problemas / riesgo medio,3,48460.0,16153.3,0.34,1.19,3
202604,55133,Rotas S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,2,44678.0,22339.0,0.23,1.09,2
202604,55133,Rotas S.A.,No Financiero,Total,5,Irrecuperable,817,65861.0,80.6,92.00,1.61,817
202604,55134,MAXIHOGAR SRL,No Financiero,Familias,1,Situacion normal,959,499898.0,521.3,22.98,58.50,959
202604,55134,MAXIHOGAR SRL,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,46,19084.0,414.9,1.10,2.23,46
202604,55134,MAXIHOGAR SRL,No Financiero,Familias,3,Con problemas / riesgo medio,72,34860.0,484.2,1.73,4.08,72
202604,55134,MAXIHOGAR SRL,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,109,37302.0,342.2,2.61,4.37,109
202604,55134,MAXIHOGAR SRL,No Financiero,Familias,5,Irrecuperable,2987,263394.0,88.2,71.58,30.82,2987
202604,55134,MAXIHOGAR SRL,No Financiero,Total,1,Situacion normal,959,499898.0,521.3,22.98,58.50,959
202604,55134,MAXIHOGAR SRL,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,46,19084.0,414.9,1.10,2.23,46
202604,55134,MAXIHOGAR SRL,No Financiero,Total,3,Con problemas / riesgo medio,72,34860.0,484.2,1.73,4.08,72
202604,55134,MAXIHOGAR SRL,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,109,37302.0,342.2,2.61,4.37,109
202604,55134,MAXIHOGAR SRL,No Financiero,Total,5,Irrecuperable,2987,263394.0,88.2,71.58,30.82,2987
202604,55136,Vento Capital S.A.,No Financiero,Empresas,1,Situacion normal,9,1122240.0,124693.3,81.82,98.16,9
202604,55136,Vento Capital S.A.,No Financiero,Empresas,5,Irrecuperable,2,21070.0,10535.0,18.18,1.84,2
202604,55136,Vento Capital S.A.,No Financiero,Familias,1,Situacion normal,3234,3579001.0,1106.7,38.93,44.67,3234
202604,55136,Vento Capital S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,410,516743.0,1260.3,4.94,6.45,410
202604,55136,Vento Capital S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,714,866457.0,1213.5,8.60,10.82,714
202604,55136,Vento Capital S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1552,1920451.0,1237.4,18.68,23.97,1552
202604,55136,Vento Capital S.A.,No Financiero,Familias,5,Irrecuperable,2397,1128701.0,470.9,28.86,14.09,2397
202604,55136,Vento Capital S.A.,No Financiero,Total,1,Situacion normal,3243,4701241.0,1449.7,38.99,51.35,3243
202604,55136,Vento Capital S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,410,516743.0,1260.3,4.93,5.64,410
202604,55136,Vento Capital S.A.,No Financiero,Total,3,Con problemas / riesgo medio,714,866457.0,1213.5,8.58,9.46,714
202604,55136,Vento Capital S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1552,1920451.0,1237.4,18.66,20.98,1552
202604,55136,Vento Capital S.A.,No Financiero,Total,5,Irrecuperable,2399,1149771.0,479.3,28.84,12.56,2399
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Familias,1,Situacion normal,1024,554471.0,541.5,55.71,80.91,1024
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,39,18585.0,476.5,2.12,2.71,39
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Familias,3,Con problemas / riesgo medio,38,15450.0,406.6,2.07,2.25,38
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,44,17366.0,394.7,2.39,2.53,44
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Familias,5,Irrecuperable,693,79389.0,114.6,37.70,11.59,693
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Total,1,Situacion normal,1024,554471.0,541.5,55.71,80.91,1024
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Total,2,Con seguimiento especial / riesgo bajo,39,18585.0,476.5,2.12,2.71,39
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Total,3,Con problemas / riesgo medio,38,15450.0,406.6,2.07,2.25,38
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,44,17366.0,394.7,2.39,2.53,44
202604,55137,"Cooperativa de Crédito, Consumo, Vivienda y Servicios Sociales Videgar",No Financiero,Total,5,Irrecuperable,693,79389.0,114.6,37.70,11.59,693
202604,55141,AD CREDITOS S.A.,No Financiero,Familias,1,Situacion normal,248,204342.0,824.0,48.06,65.03,248
202604,55141,AD CREDITOS S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,31,22106.0,713.1,6.01,7.04,31
202604,55141,AD CREDITOS S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,49,39624.0,808.7,9.50,12.61,49
202604,55141,AD CREDITOS S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,38,14181.0,373.2,7.36,4.51,38
202604,55141,AD CREDITOS S.A.,No Financiero,Familias,5,Irrecuperable,150,33964.0,226.4,29.07,10.81,150
202604,55141,AD CREDITOS S.A.,No Financiero,Total,1,Situacion normal,248,204342.0,824.0,48.06,65.03,248
202604,55141,AD CREDITOS S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,31,22106.0,713.1,6.01,7.04,31
202604,55141,AD CREDITOS S.A.,No Financiero,Total,3,Con problemas / riesgo medio,49,39624.0,808.7,9.50,12.61,49
202604,55141,AD CREDITOS S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,38,14181.0,373.2,7.36,4.51,38
202604,55141,AD CREDITOS S.A.,No Financiero,Total,5,Irrecuperable,150,33964.0,226.4,29.07,10.81,150
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Familias,1,Situacion normal,17216,11598710.0,673.7,36.73,45.48,17216
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,3129,2670815.0,853.6,6.67,10.47,3129
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Familias,3,Con problemas / riesgo medio,3905,3183723.0,815.3,8.33,12.48,3905
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,5553,3337273.0,601.0,11.85,13.09,5553
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Familias,5,Irrecuperable,17074,4713246.0,276.0,36.42,18.48,17074
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Total,1,Situacion normal,17216,11598710.0,673.7,36.73,45.48,17216
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,3129,2670815.0,853.6,6.67,10.47,3129
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Total,3,Con problemas / riesgo medio,3905,3183723.0,815.3,8.33,12.48,3905
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,5553,3337273.0,601.0,11.85,13.09,5553
202604,55142,Emprendimiento La Luisina SRL,No Financiero,Total,5,Irrecuperable,17074,4713246.0,276.0,36.42,18.48,17074
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Empresas,1,Situacion normal,22,2843448.0,129247.6,44.00,58.17,22
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,1,227708.0,227708.0,2.00,4.66,1
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Empresas,3,Con problemas / riesgo medio,4,58904.0,14726.0,8.00,1.21,4
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,15,1316447.0,87763.1,30.00,26.93,15
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Empresas,5,Irrecuperable,8,441530.0,55191.2,16.00,9.03,8
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Familias,1,Situacion normal,17,151965.0,8939.1,44.74,22.06,17
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,1,6505.0,6505.0,2.63,0.94,1
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Familias,3,Con problemas / riesgo medio,1,6787.0,6787.0,2.63,0.99,1
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,5,153663.0,30732.6,13.16,22.31,5
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Familias,5,Irrecuperable,14,369834.0,26416.7,36.84,53.70,14
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Total,1,Situacion normal,39,2995413.0,76805.5,44.32,53.71,39
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,2,234213.0,117106.5,2.27,4.20,2
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Total,3,Con problemas / riesgo medio,5,65691.0,13138.2,5.68,1.18,5
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,20,1470110.0,73505.5,22.73,26.36,20
202604,55144,ASOCIACION MUTUAL 23 DE SEPTIEMBRE,No Financiero,Total,5,Irrecuperable,22,811364.0,36880.2,25.00,14.55,22
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Familias,1,Situacion normal,1334,595085.0,446.1,91.24,88.07,1334
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,30,28369.0,945.6,2.05,4.20,30
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,17,13745.0,808.5,1.16,2.03,17
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,22,23624.0,1073.8,1.50,3.50,22
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Familias,5,Irrecuperable,59,14838.0,251.5,4.04,2.20,59
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Total,1,Situacion normal,1334,595085.0,446.1,91.24,88.07,1334
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,30,28369.0,945.6,2.05,4.20,30
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Total,3,Con problemas / riesgo medio,17,13745.0,808.5,1.16,2.03,17
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,22,23624.0,1073.8,1.50,3.50,22
202604,55146,LIPACO MERCANTIL S.A.,No Financiero,Total,5,Irrecuperable,59,14838.0,251.5,4.04,2.20,59
202604,55148,Collins S.A.,No Financiero,Familias,1,Situacion normal,11326,16278228.0,1437.2,85.06,86.89,11326
202604,55148,Collins S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,616,1055566.0,1713.6,4.63,5.63,616
202604,55148,Collins S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,280,407714.0,1456.1,2.10,2.18,280
202604,55148,Collins S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,310,462098.0,1490.6,2.33,2.47,310
202604,55148,Collins S.A.,No Financiero,Familias,5,Irrecuperable,784,531117.0,677.4,5.89,2.83,784
202604,55148,Collins S.A.,No Financiero,Total,1,Situacion normal,11326,16278228.0,1437.2,85.06,86.89,11326
202604,55148,Collins S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,616,1055566.0,1713.6,4.63,5.63,616
202604,55148,Collins S.A.,No Financiero,Total,3,Con problemas / riesgo medio,280,407714.0,1456.1,2.10,2.18,280
202604,55148,Collins S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,310,462098.0,1490.6,2.33,2.47,310
202604,55148,Collins S.A.,No Financiero,Total,5,Irrecuperable,784,531117.0,677.4,5.89,2.83,784
202604,55149,INDO S.A.,No Financiero,Familias,1,Situacion normal,35109,8289168.0,236.1,69.76,70.12,35109
202604,55149,INDO S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,2911,749657.0,257.5,5.78,6.34,2911
202604,55149,INDO S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,2404,642607.0,267.3,4.78,5.44,2404
202604,55149,INDO S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,3896,926983.0,237.9,7.74,7.84,3896
202604,55149,INDO S.A.,No Financiero,Familias,5,Irrecuperable,6007,1213598.0,202.0,11.94,10.27,6007
202604,55149,INDO S.A.,No Financiero,Total,1,Situacion normal,35109,8289168.0,236.1,69.76,70.12,35109
202604,55149,INDO S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,2911,749657.0,257.5,5.78,6.34,2911
202604,55149,INDO S.A.,No Financiero,Total,3,Con problemas / riesgo medio,2404,642607.0,267.3,4.78,5.44,2404
202604,55149,INDO S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,3896,926983.0,237.9,7.74,7.84,3896
202604,55149,INDO S.A.,No Financiero,Total,5,Irrecuperable,6007,1213598.0,202.0,11.94,10.27,6007
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Familias,1,Situacion normal,9269,4253186.0,458.9,55.25,51.02,9269
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,1323,698136.0,527.7,7.89,8.37,1323
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Familias,3,Con problemas / riesgo medio,1290,744205.0,576.9,7.69,8.93,1290
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1841,1418225.0,770.4,10.97,17.01,1841
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Familias,5,Irrecuperable,3054,1222849.0,400.4,18.20,14.67,3054
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Total,1,Situacion normal,9269,4253186.0,458.9,55.25,51.02,9269
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,1323,698136.0,527.7,7.89,8.37,1323
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Total,3,Con problemas / riesgo medio,1290,744205.0,576.9,7.69,8.93,1290
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1841,1418225.0,770.4,10.97,17.01,1841
202604,55152,Asociación Mutual de protección Familiar,No Financiero,Total,5,Irrecuperable,3054,1222849.0,400.4,18.20,14.67,3054
202604,55156,UNIGESTION SA,No Financiero,Familias,1,Situacion normal,4578,3649141.0,797.1,78.08,85.63,4578
202604,55156,UNIGESTION SA,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,246,168488.0,684.9,4.20,3.95,246
202604,55156,UNIGESTION SA,No Financiero,Familias,3,Con problemas / riesgo medio,217,172480.0,794.8,3.70,4.05,217
202604,55156,UNIGESTION SA,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,318,162023.0,509.5,5.42,3.80,318
202604,55156,UNIGESTION SA,No Financiero,Familias,5,Irrecuperable,504,109387.0,217.0,8.60,2.57,504
202604,55156,UNIGESTION SA,No Financiero,Total,1,Situacion normal,4578,3649141.0,797.1,78.08,85.63,4578
202604,55156,UNIGESTION SA,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,246,168488.0,684.9,4.20,3.95,246
202604,55156,UNIGESTION SA,No Financiero,Total,3,Con problemas / riesgo medio,217,172480.0,794.8,3.70,4.05,217
202604,55156,UNIGESTION SA,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,318,162023.0,509.5,5.42,3.80,318
202604,55156,UNIGESTION SA,No Financiero,Total,5,Irrecuperable,504,109387.0,217.0,8.60,2.57,504
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Empresas,1,Situacion normal,37,2492705.0,67370.4,59.68,48.46,37
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,4,267928.0,66982.0,6.45,5.21,4
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Empresas,3,Con problemas / riesgo medio,2,339462.0,169731.0,3.23,6.60,2
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,17,2035334.0,119725.5,27.42,39.56,17
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Empresas,5,Irrecuperable,2,8853.0,4426.5,3.23,0.17,2
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Familias,1,Situacion normal,182,6339744.0,34833.8,75.21,78.21,182
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,21,530387.0,25256.5,8.68,6.54,21
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,8,416778.0,52097.2,3.31,5.14,8
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,16,576247.0,36015.4,6.61,7.11,16
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Familias,5,Irrecuperable,15,242920.0,16194.7,6.20,3.00,15
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Total,1,Situacion normal,219,8832449.0,40330.8,72.04,66.66,219
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,25,798315.0,31932.6,8.22,6.02,25
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Total,3,Con problemas / riesgo medio,10,756240.0,75624.0,3.29,5.71,10
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,33,2611581.0,79138.8,10.86,19.71,33
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,Total,5,Irrecuperable,17,251773.0,14810.2,5.59,1.90,17
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Familias,1,Situacion normal,248,295471.0,1191.4,44.77,48.15,248
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,71,84574.0,1191.2,12.82,13.78,71
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Familias,3,Con problemas / riesgo medio,32,57215.0,1788.0,5.78,9.32,32
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,23,49573.0,2155.3,4.15,8.08,23
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Familias,5,Irrecuperable,180,126766.0,704.3,32.49,20.66,180
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Total,1,Situacion normal,248,295471.0,1191.4,44.77,48.15,248
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Total,2,Con seguimiento especial / riesgo bajo,71,84574.0,1191.2,12.82,13.78,71
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Total,3,Con problemas / riesgo medio,32,57215.0,1788.0,5.78,9.32,32
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,23,49573.0,2155.3,4.15,8.08,23
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,Total,5,Irrecuperable,180,126766.0,704.3,32.49,20.66,180
202604,55162,Aquiprestamos.com S.A.,No Financiero,Familias,1,Situacion normal,110,7400.0,67.3,10.62,21.16,110
202604,55162,Aquiprestamos.com S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,5,410.0,82.0,0.48,1.17,5
202604,55162,Aquiprestamos.com S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,4,173.0,43.2,0.39,0.49,4
202604,55162,Aquiprestamos.com S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,2,58.0,29.0,0.19,0.17,2
202604,55162,Aquiprestamos.com S.A.,No Financiero,Familias,5,Irrecuperable,915,26924.0,29.4,88.32,77.00,915
202604,55162,Aquiprestamos.com S.A.,No Financiero,Total,1,Situacion normal,110,7400.0,67.3,10.62,21.16,110
202604,55162,Aquiprestamos.com S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,5,410.0,82.0,0.48,1.17,5
202604,55162,Aquiprestamos.com S.A.,No Financiero,Total,3,Con problemas / riesgo medio,4,173.0,43.2,0.39,0.49,4
202604,55162,Aquiprestamos.com S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,2,58.0,29.0,0.19,0.17,2
202604,55162,Aquiprestamos.com S.A.,No Financiero,Total,5,Irrecuperable,915,26924.0,29.4,88.32,77.00,915
202604,55166,Waynicoin S.A.,No Financiero,Familias,1,Situacion normal,16010,10631270.0,664.0,23.86,16.72,16010
202604,55166,Waynicoin S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,4547,4748787.0,1044.4,6.78,7.47,4547
202604,55166,Waynicoin S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,4828,6567094.0,1360.2,7.20,10.33,4828
202604,55166,Waynicoin S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,11569,14591261.0,1261.2,17.24,22.95,11569
202604,55166,Waynicoin S.A.,No Financiero,Familias,5,Irrecuperable,30133,27047157.0,897.6,44.92,42.54,30133
202604,55166,Waynicoin S.A.,No Financiero,Total,1,Situacion normal,16010,10631270.0,664.0,23.86,16.72,16010
